query,label
"Provide detailed info for author Grace Lee",authors
"Fetch all details for author Grace Lee",authors
"Show me data on author Grace Lee",authors
"Show me the details for author Henry Adams",authors
"List all information about author Henry Adams",authors
"Retrieve the profile for author Henry Adams",authors
"Find the author details for Henry Adams",authors
"What are the details of author Henry Adams?",authors
"Display full information for author Henry Adams",authors
"Get complete details for author Henry Adams",authors
"Provide the author record for Henry Adams",authors
"Fetch data for author Henry Adams",authors
"Which publications are linked to author Henry Adams?",authors
"Show academic profile for author Henry Adams",authors
"List biographical details of author Henry Adams",authors
"Retrieve author metadata for author Henry Adams",authors
"Find biographical info for author Henry Adams",authors
"What is the author record for Henry Adams?",authors
"Display the profile of author Henry Adams",authors
"Get the author information for Henry Adams",authors
"Provide detailed info for author Henry Adams",authors
"Fetch all details for author Henry Adams",authors
"Show me data on author Henry Adams",authors
